   -6.8300   -6.7456    0.0012
   -6.8250   -6.7441    0.0012
   -6.8200   -6.7429    0.0011
   -6.8150   -6.7421    0.0011
   -6.8100   -6.7415    0.0011
   -6.8050   -6.7413    0.0011
   -6.8000   -6.7412    0.0011
   -6.7950   -6.7414    0.0010
   -6.7900   -6.7418    0.0010
   -6.7850   -6.7424    0.0010
   -6.7800   -6.7432    0.0010
   -6.7750   -6.7441    0.0010
   -6.7700   -6.7451    0.0009
   -6.7650   -6.7463    0.0009
   -6.7600   -6.7475    0.0009
   -6.7550   -6.7487    0.0009
   -6.7500   -6.7500    0.0009
   -6.7450   -6.7513    0.0009
   -6.7400   -6.7525    0.0009
   -6.7350   -6.7537    0.0008
   -6.7300   -6.7549    0.0008
   -6.7250   -6.7559    0.0008
   -6.7200   -6.7568    0.0008
   -6.7150   -6.7576    0.0008
   -6.7100   -6.7582    0.0008
   -6.7050   -6.7586    0.0008
   -6.7000   -6.7588    0.0008
   -6.6950   -6.7587    0.0008
   -6.6900   -6.7585    0.0008
   -6.6850   -6.7579    0.0008
   -6.6800   -6.7571    0.0008
   -6.6750   -6.7559    0.0008
   -6.6700   -6.7544    0.0008
   -6.6650   -6.7526    0.0009
   -6.6600   -6.7505    0.0009
   -6.6550   -6.7480    0.0009
   -6.6500   -6.7451    0.0009
   -6.6450   -6.7419    0.0009
   -6.6400   -6.7382    0.0009
   -6.6350   -6.7342    0.0009
   -6.6300   -6.7298    0.0010
   -6.6250   -6.7250    0.0010
   -6.6200   -6.7198    0.0010
   -6.6150   -6.7142    0.0010
   -6.6100   -6.7082    0.0011
   -6.6050   -6.7019    0.0011
   -6.6000   -6.6951    0.0011
   -6.5950   -6.6880    0.0012
   -6.5900   -6.6805    0.0012
   -6.5850   -6.6726    0.0012
   -6.5800   -6.6644    0.0013
   -6.5750   -6.6559    0.0013
   -6.5700   -6.6471    0.0013
   -6.5650   -6.6379    0.0014
   -6.5600   -6.6285    0.0014
   -6.5550   -6.6187    0.0014
   -6.5500   -6.6088    0.0015
   -6.5450   -6.5986    0.0015
   -6.5400   -6.5882    0.0016
   -6.5350   -6.5776    0.0016
   -6.5300   -6.5668    0.0016
   -6.5250   -6.5559    0.0017
   -6.5200   -6.5449    0.0017
   -6.5150   -6.5337    0.0017
   -6.5100   -6.5225    0.0018
   -6.5050   -6.5113    0.0018
   -6.5000   -6.5000    0.0019
   -6.4950   -6.4887    0.0019
   -6.4900   -6.4775    0.0019
   -6.4850   -6.4663    0.0020
   -6.4800   -6.4551    0.0020
   -6.4750   -6.4441    0.0020
   -6.4700   -6.4332    0.0020
   -6.4650   -6.4224    0.0021
   -6.4600   -6.4118    0.0021
   -6.4550   -6.4014    0.0021
   -6.4500   -6.3912    0.0021
   -6.4450   -6.3813    0.0022
   -6.4400   -6.3715    0.0022
   -6.4350   -6.3621    0.0022
   -6.4300   -6.3529    0.0022
   -6.4250   -6.3441    0.0022
   -6.4200   -6.3356    0.0022
   -6.4150   -6.3274    0.0022
   -6.4100   -6.3195    0.0022
   -6.4050   -6.3120    0.0022
   -6.4000   -6.3049    0.0022
   -6.3950   -6.2981    0.0022
   -6.3900   -6.2918    0.0022
   -6.3850   -6.2858    0.0022
   -6.3800   -6.2802    0.0022
   -6.3750   -6.2750    0.0022
   -6.3700   -6.2702    0.0021
   -6.3650   -6.2658    0.0021
   -6.3600   -6.2618    0.0021
   -6.3550   -6.2581    0.0021
   -6.3500   -6.2549    0.0021
   -6.3450   -6.2520    0.0020
   -6.3400   -6.2495    0.0020
   -6.3350   -6.2474    0.0020
   -6.3300   -6.2456    0.0019
   -6.3250   -6.2441    0.0019
   -6.3200   -6.2429    0.0019
   -6.3150   -6.2421    0.0018
   -6.3100   -6.2415    0.0018
   -6.3050   -6.2413    0.0018
   -6.3000   -6.2412    0.0017
   -6.2950   -6.2414    0.0017
   -6.2900   -6.2418    0.0017
   -6.2850   -6.2424    0.0016
   -6.2800   -6.2432    0.0016
   -6.2750   -6.2441    0.0016
   -6.2700   -6.2451    0.0016
   -6.2650   -6.2463    0.0015
   -6.2600   -6.2475    0.0015
   -6.2550   -6.2487    0.0015
   -6.2500   -6.2500    0.0015
   -6.2450   -6.2513    0.0014
   -6.2400   -6.2525    0.0014
   -6.2350   -6.2537    0.0014
   -6.2300   -6.2549    0.0014
   -6.2250   -6.2559    0.0014
   -6.2200   -6.2568    0.0014
   -6.2150   -6.2576    0.0013
   -6.2100   -6.2582    0.0013
   -6.2050   -6.2586    0.0013
   -6.2000   -6.2588    0.0013
   -6.1950   -6.2587    0.0013
   -6.1900   -6.2585    0.0013
   -6.1850   -6.2579    0.0013
   -6.1800   -6.2571    0.0014
   -6.1750   -6.2559    0.0014
   -6.1700   -6.2544    0.0014
   -6.1650   -6.2526    0.0014
   -6.1600   -6.2505    0.0014
   -6.1550   -6.2480    0.0014
   -6.1500   -6.2451    0.0015
   -6.1450   -6.2419    0.0015
   -6.1400   -6.2382    0.0015
   -6.1350   -6.2342    0.0016
   -6.1300   -6.2298    0.0016
   -6.1250   -6.2250    0.0016
   -6.1200   -6.2198    0.0017
   -6.1150   -6.2142    0.0017
